x_1,y_1,x_2,y_2
-924.5933474859685,-7685.795080248406,-148.51931041677403,-3521.9943614582253
-797.3488121910254,-4089.900821598037,-783.2770920944058,-2551.1871413040317
-720.0342156359708,-2949.545007996842,-1149.5485844600335,-2334.782836438404
-24.305711728295137,-1874.1055431545171,-947.1725233724592,-3087.0761338541033
-51.45577144183119,-310.2145090147118,-1165.7619183737397,-1725.9935747903228
-1200.4462457199113,-1727.6725286941512,-779.767181166452,-1222.8899233257355
-212.07233594637,-2368.6901762606612,-835.4992612891559,-1037.2207094139692
-849.692589207321,-1035.6025157731476,-795.1592085511229,-3476.8002641051276
-111.82021354301173,-781.3571851386289,-624.7787961411113,-2549.720837647951
-1382.5059160319583,-1898.7055097492917,-268.50063164585043,-1044.2935883248526
-2.9542678682681185,-311.49477421356477,-45.27598368693373,-1117.2718220991992
-247.7058896311346,-5319.563275407928,-158.18282047944876,-1409.7913769082463
-155.28491414601785,-1407.9386118549587,-2171.0438578540015,-6528.566249567873
-30.955829147063923,-13216.357403274813,-171.50810420100606,-10530.289991502119
-261.08597912319874,-2145.0568431424263,-1105.4385207284515,-3137.5976120840483
-22.302400020471396,-6828.870939823279,-298.78948216144636,-5125.813056901053
-651.1859194461076,-5044.823479967955,-1024.4574531431977,-4562.004949200552
-1133.1500983828041,-4663.291552007821,-495.7279147932877,-3614.8295803239002
-76.45344085954548,-3648.0044448826425,-2383.373043329844,-3330.777347295156
-2402.754692872907,-3320.336859861468,-214.2267112183024,-498.64548116451004
-222.9330199174101,-5952.17977305134,-329.87073295359096,-1546.319391558128
-325.66582716971334,-1544.7558342072398,-2566.949440867467,-6299.338400929409
-208.38568700264068,-693.8916567473593,-941.0066718446687,-24617.55094534283
-402.07183679897935,-2299.202394158052,-1219.1635942003268,-3545.690897987173
-593.9818585990233,-3440.054884565039,-904.8752010521771,-4740.8953067603225
-990.3779734860882,-4840.971635888912,-453.9987064951356,-3711.838573778302
-34.39666849119931,-3481.113585415051,-831.4035087913289,-2913.0411933571086
-841.4977709666186,-2900.6867993458814,-202.34163016369723,-492.91993599841214
-66.67843272819692,-386.89744922981095,-986.4988135553913,-4231.016933514921
-445.29269143068086,-17194.05447653807,-320.6009284235108,-3925.783593060865
-332.9278933795506,-3925.8738644329496,-448.96294870471456,-3326.999575709348
-1320.2576051229662,-2893.0098509317213,-1496.0486622229664,-4137.383344612971
-273.301511544043,-2914.7060568153315,-687.1404419848602,-2509.55535879639
-2062.728651734553,-7207.370713499822,-374.1522020707016,-8342.427876054298
-60.96078188826678,-279.9148513514793,-203.60725194423196,-761.7393056729555
-185.5335362593089,-754.5858790238942,-555.9623139134058,-605.683132863938
-926.357986283735,-3330.2883760209525,-206.3597691044688,-2167.2068812861567
-456.118540791686,-1577.959797831361,-484.0980216636824,-1229.0123909339736
-494.13415225934835,-1047.9231597523703,-75.12687146349299,-1281.6275383265463
-187.36114701136398,-888.6207102884407,-545.1043597859359,-2862.148936112502
-14.730962909762638,-2553.139581523831,-178.7650050997322,-400.66169167761154
-180.6878239808063,-401.0581934752484,-712.5828021300233,-1859.3199078309142
-32.96294719076536,-1623.0555769791565,-139.99720050775,-1811.9781107715469
-119.30158157121399,-1841.1596458457782,-193.2525123051415,-4240.8552452632175
-520.6781028752862,-1194.7813087458076,-16.718196856981706,-572.7004585385262
-632.0812931913744,-1854.160467062532,-192.66215389092508,-857.853013345403
-1270.8354982616543,-3135.6111570117832,-1143.7606484224543,-3742.414278335358
-303.5687038244523,-4502.026022738048,-46.810706585540174,-1457.2991872132882
-760.384272931703,-3743.641361833922,-659.7699918654739,-2208.821988114995
-217.11326431890248,-501.31237960199593,-680.6159978769745,-2067.2536310292753
-756.4886687913122,-2446.547036775094,-938.9000798837956,-3275.9922541005794
-454.57087058034085,-6735.294607935284,-65.21184690688801,-2064.554968278659
-4456.484952126995,-4767.380282248005,-0.5008567923432565,-3394.6773658639063
-719.3029130901241,-3433.741032222376,-739.2476081450043,-2352.6537590424955
-194.22062351760616,-449.23877284469853,-347.20166353862214,-2202.513607457471
-702.4053808449655,-3976.2723535300343,-284.8741912988935,-6807.2024688573565
-989.5239723636453,-3734.267531542605,-479.8610430540357,-4263.922648352214
-2090.1121520719385,-2641.2784729280615,-970.9746681631659,-3189.7219871102716
-217.21873515909783,-3415.399917184652,-204.29897140068078,-5100.774148716507
-194.55556568116117,-5067.187842521964,-1081.9571533316275,-2107.682617176185
-1385.64291946292,-3961.7646733105175,-23.498631070808187,-2816.8972429526298
-561.0319429762526,-2585.24601112531,-1151.5643598681454,-3804.6901567334176
-344.834319139061,-1459.6584176773451,-402.4749154562828,-3563.6172476296547
-42.60925321455545,-1573.340820027632,-11.394773698480257,-302.0311753981994
-273.08285529776504,-4702.089630053797,-114.61344673500571,-2028.7790703548378
-1065.0296000751737,-4472.610536643577,-512.0877609807831,-3008.921516362967
-538.3746737753247,-3026.5783291543626,-1057.5344636904006,-2654.6315519345994
-262.32471145349064,-2636.282100069947,-1619.3323926788362,-6506.109745993039
-194.79446864844704,-3815.4873917031155,-33.591002663633844,-1741.3426521215222
-1091.040782858496,-4358.035144875879,-688.2981830994072,-3523.5375102599683
-722.9328435397872,-3536.274431850838,-1394.751168459501,-2682.938284665499
-312.1737588349513,-6592.811226516611,-1780.9562515456291,-7535.628709391872
-1817.0075055938396,-6518.23028737491,-158.95335209974064,-3693.3638476072906
-199.63545701236262,-3686.6249189642,-30.51582498833841,-2091.0393507929116
-2584.152065561919,-3949.838657094331,-822.5397805686548,-3732.7452536110327
-991.4635700509464,-4375.238578386554,-1396.9187490566073,-5481.398145474643
-1418.6718617045772,-5486.68641466261,-1619.562112605698,-2778.099752628677
-558.447460218629,-6567.704639390746,-1927.5251040329645,-5266.843060029535
-1935.7782943004531,-5259.297877574547,-168.47119662411478,-3818.3907418524477
-2460.2907132023365,-5184.1709567195385,-1379.2002249442144,-4756.504120758911
-811.9535731109586,-4397.721963998416,-1373.325038212558,-8365.236119014004
-1390.6365976868274,-8372.600707000673,-2529.831352528784,-7312.184028330592
-939.9344795315064,-1230.648162070056,-1062.3422703269384,-2563.062636899624
-490.17149266120936,-1523.6519936669156,-1653.4014006557645,-2947.449307352048
-1654.1362272012466,-2944.3796419393784,-2100.8811820097435,-4910.138837521506
-69.496699407498,-3618.2830857487515,-4.159202521755105,-1752.97043615012
-502.70948941281176,-5199.270735196564,-2132.3386678127026,-10968.146927890424
-1094.5240559492825,-3492.8764567460303,-1386.60088443036,-5405.020209319639
-1397.8328751928948,-5417.31141191648,-4284.153865710164,-5963.831974133586
-179.8618736610258,-1732.4450721397554,-2701.236773297869,-9505.081341936504
-18.034886196853677,-4170.368800326584,-21.80831506144341,-2512.9421121846503
-288.60503332028134,-3991.698738652375,-750.5140846282046,-4605.68440169992
-751.5006276334047,-4619.915143850971,-1389.7072913467796,-4767.14182974697
-173.3302252024764,-1737.860082414711,-2683.604300740182,-8869.037789103568
-172.5427125874807,-4113.397808652753,-880.5371118252135,-4785.784665518536
-873.4798446773459,-4792.260389697654,-2044.081767724656,-4769.895527197219
-3.176535990485511,-1498.74630794262,-722.9569111416646,-3524.6735820223976
-717.4316371419636,-3549.071902897099,-2411.6642847052144,-5654.864279747911
-37.59259690351126,-4013.790402516655,-1031.988630688256,-4897.121965014869
-1004.2599031669764,-4890.363387848649,-2003.6808751067001,-6075.614168838612
-0.8459948308620824,-2067.636488079294,-802.8244299700273,-12858.7998376081
-805.1930290876699,-12871.880457240455,-1065.5180383694533,-2567.6955846774217
-599.4997520946001,-1596.2216834522749,-20.74067823661653,-1923.8483072064987
-25.10330254579685,-1920.2417177483924,-529.9270011078081,-3428.3062142242234
-579.7445938698231,-3831.6120955833017,-1632.362291584185,-3161.7922494314403
-481.0709750104026,-4359.195504481785,-1260.3802359489732,-6695.191541394776
-747.1454598608252,-4627.766771584487,-712.0327029253503,-3633.296276566837
-678.2141651608189,-3623.2312694094935,-735.6216741701382,-3334.9623712400185
-740.6288980640229,-2774.714119514102,-535.7475046725575,-1640.1325612454114
-11.831969455398896,-671.0750434840543,-277.72098153279376,-1627.801479404706
-43.63278139405065,-1095.9837957543868,-16.983698694890336,-869.349187047297
-67.56309947800662,-420.31812610793094,-7.008432653916088,-551.0513512816308
-7.589019412971538,-3116.5112003135905,-678.4560363223266,-1705.1414368222047
-682.3022840905766,-1707.2612535070796,-767.083591337617,-1386.0323144241017
-26.82486680667295,-1255.5585865624676,-86.06340194386758,-2043.9849378998824
-87.85712439227564,-2048.1636885960056,-2236.3712074908576,-3973.4652182903924
-2235.8392564563337,-3977.123634168666,-1697.3887997650081,-4972.848016641242
-1257.597116348583,-2130.2540799404796,-590.7374683603671,-4982.84932363182
-419.0939688492064,-4406.880030174231,-1410.1077099294073,-3596.5603808909054
-1387.6712962235738,-3584.285490885801,-1198.0125045563982,-11561.85907747485
-2715.657324025483,-3078.274804880767,-625.2879453680704,-2153.6312440850547
-600.4795547485356,-2147.742247009277,-865.4036925057906,-3880.692498900459
-1422.3293960161845,-1920.8568832806905,-260.04418380065226,-1150.5284785528634
-668.702277701325,-2183.3166431971126,-21.483771111020587,-982.5219356760887
-38.97011163821526,-972.3711359203785,-185.3859892043256,-906.0743989792682
-198.42351485261014,-738.4212117098898,-47.44836169036796,-712.1908900186165
-100.99700134353589,-1807.2574542228704,-21.04685893924568,-477.1568764123168
-1235.3369206213463,-3296.643059847404,-1977.9386814143108,-6325.466225812253
-754.4135494512886,-4418.118921251837,-863.9852022876736,-4414.054592634202
-845.7473475883019,-4393.311490302323,-1006.2615414801586,-1942.2477968987478
-2000.1246093532309,-4258.155175803019,-1030.4655334879153,-3877.5273864339597
-31.12977382110057,-4019.011827741399,-55.52871994253593,-599.8152284217219
-717.3056608971985,-4675.072757071552,-1671.2364780569428,-6814.025240693057
-1650.6422157694126,-6789.321651418088,-715.3865387857336,-1828.7863738119227
-2182.438464796177,-4693.469738328823,-760.8326710677675,-3307.9263621353575
-149.26369507269737,-3975.767799067928,-195.62604864581846,-734.8744396354316
-220.84539167525253,-722.0662294184975,-350.0976635134648,-11527.415031799035
-824.0135405681139,-4663.144174275636,-2131.7987551484603,-5702.97077610154
-2131.121498242155,-5692.95052324222,-537.7212472162024,-1627.7230887212977
-1116.574458190723,-3340.828373840527,-976.8358671933966,-3404.926950189416
-327.90499045058004,-3964.9192282994195,-397.9746337707632,-1004.8121704284555
-426.0377939647098,-987.9011098438839,-70.52665389672666,-2621.578936923586
-952.3764846999196,-4326.506083659456,-1085.741521242599,-3853.9575754370885
-1106.6817688634446,-3852.4149108240554,-314.90034989079186,-1489.1380412224892
-242.99012710894942,-1698.794662930113,-1235.3757502798198,-3552.694318079555
-1316.4010794106061,-3573.663495784707,-481.561813373979,-3828.683792094771
-553.1423983032009,-3770.6318936889866,-651.5675387615514,-920.2983059650111
-952.3690134462463,-3977.5919240537532,-622.6184518639088,-3184.373491495466
-641.1855271355792,-3179.5309035284836,-204.22002965247884,-1433.0086385604116
-36.1728234795205,-473.1493124457725,-60.37807971030679,-849.2760188004354
-1405.516552498133,-3925.4301027753045,-436.0174213776809,-3750.603672372319
-674.8337747041899,-3703.273891311435,-702.9053829940515,-3190.7287722793862
-703.9395076005087,-3178.042792204179,-141.9821002277631,-1339.9330609050492
-32.25992433937017,-290.9629035720068,-134.28266716281155,-1227.344194409454
-162.16462727970884,-2114.086471353103,-154.78034527834672,-1136.0694166845437
-150.66194206342422,-1136.6387781514195,-735.2272144486528,-2490.805256254472
-728.4977224842414,-2477.939167164196,-969.540469323369,-3739.5870941531934
-982.8673640047491,-3734.7007512296254,-269.9918969970613,-3767.4712377685637
-153.2295216276434,-10669.806367044232,-21.32680833451281,-304.29668104537006
-352.4958347863362,-2805.1152491980383,-516.8993019079171,-2230.8019310022387
-508.45212061627944,-2216.813138172783,-364.44510424773944,-4023.3945563967923
-93.45782787831831,-1104.6574675318377,-209.92715973644567,-966.5634713670698
-209.87204860223676,-960.5833041809664,-28.21695027321843,-283.58674159079527
-183.76695325110848,-1269.7027122762352,-157.3471101946986,-1438.3557096295203
-197.69336774064732,-1435.5255653648214,-193.12954141267187,-1166.7114009701406
-43.972211434223254,-1092.0232719642142,-19.14209795494895,-328.5245242069163
-637.3553107008483,-6749.936437346027,-31.93832645777684,-1456.0883764230825
-26.09738085698018,-1454.001068850051,-1484.2966162384728,-7433.997817355277
-1476.9590664491375,-7426.188882769613,-188.41697302052808,-2210.2945748310344
-194.6021362439028,-2215.180731187738,-223.7701684525382,-4751.285983891212
-87.9583632147802,-1203.1010850274072,-1280.669881918593,-4223.324869057969
-278.68230220423106,-3686.2122290457687,-609.5326649771096,-3235.1472666635154
-611.3943857182267,-3231.788475609898,-64.13697903337186,-788.4851446848899
-3.851818537104856,-445.232364202153,-14.260240478164633,-2705.285413818711
-556.5850695619529,-2342.2883435239846,-587.9343751615697,-880.5529295259303
-591.5053953971982,-883.1697144660831,-1264.8140848193736,-1963.0603048290639
-659.9010293648735,-6018.6106893851265,-645.6098468226331,-1512.8133709508043
-640.5776381029597,-1504.1295762525092,-952.0858116498466,-5860.714969600154
-946.9042087851931,-5860.212734574182,-288.22171833989296,-1773.707236738232
-237.2663400828094,-1208.4028798878937,-284.45699266501333,-4818.530678233425
-179.44032377717213,-2491.4189901876716,-154.88714286803156,-1733.8226959991557
-103.76693310127939,-2223.709751469033,-61.22429086934805,-339.0177287839723
-163.79166853009656,-1734.2088197511532,-920.4952534757231,-3243.026902285996
-107.66546375134165,-1041.512942010377,-317.88349493225326,-3977.378590028684
-544.594330249342,-4064.3147273678455,-550.4281983982012,-1154.557702480705
-381.0992482344984,-3512.7072703201893,-613.0963649352229,-2687.1735325257146
-615.2779538293798,-2687.517700467495,-374.45488843701753,-722.1066044829043
-713.108977362752,-2653.3525094536544,-357.41580962384967,-4844.081993110525
-355.05168532658314,-4884.148998267167,-1253.3834891072866,-1891.9520821817762
-45.343760658864994,-13462.894032309885,-105.89761035177281,-334.61452801492635
-102.83380707117385,-326.9293917813652,-64.32281939437422,-324.00001080582103
-46.863468079666944,-309.00018701066506,-60.55316503146875,-360.64553491970315
-179.88531884434664,-349.49306860682526,-428.43660687182785,-2081.9209370734848
-106.92234978150941,-776.0419904284516,-251.17155862495633,-927.7936208184032
-0.5151434377867805,-982.0007993145746,-112.66991571932033,-1443.392157034586
-12.803805974299848,-288.96405825299513,-32.1103326147645,-436.1900595361144
-182.22651520285808,-6499.970994562767,-10.513133166005446,-919.993969800303
-9.950540618141076,-925.0745524604721,-149.36036842113754,-4958.906843492924
-613.2841859088985,-8597.00652454032,-944.8234937995148,-5740.724846044235
-362.1974998738966,-1549.5674537393845,-1074.483579999398,-3815.788270586539
-560.2273514546814,-4305.355046006256,-1504.8079157237437,-1989.4862737293813
-214.6725984540858,-4747.018319514665,-599.2568433193323,-1202.5833666416052
-17.578513126834878,-6596.501076716914,-27.62076857930117,-765.5692796384723
-25.825206242592913,-769.5586743726413,-308.2124786602426,-5163.739181496008
-1079.0160920966828,-8861.243185247067,-1828.0122298322576,-4774.463111964617
-405.6625468776447,-1825.5266621067303,-1221.675110574788,-3907.942809347087
-455.07844169983855,-4799.492481151724,-2508.9773011393318,-3639.1149840169182
-42.230767680590816,-4376.49384169441,-391.34208833915545,-675.0197891022508
-17.81147422406798,-2109.7548099556197,-46.75139884291866,-1199.961114127052
-45.582213525213774,-1202.6870239930968,-354.69595841849286,-1728.5712534955694
-516.3551097279152,-1699.4524464244287,-690.0390724183767,-2831.271352386311
-686.9690109863686,-2833.120710693319,-167.2499134885229,-2009.2434336794458
-164.1710614510671,-2009.57426935948,-1313.5406597531976,-3157.4138080202397
-251.0619897116228,-2718.411093784471,-707.227137643303,-1985.7165879426343
-731.3131685209341,-1966.2204008150036,-62.37676294857761,-820.4465707916569
-119.89052891477695,-600.6028945471371,-483.85012317792564,-1309.3996326814492
-583.3719284926515,-3432.256489476098,-191.28474269663047,-2530.8536240025883
-199.1687267017985,-2535.9089100169513,-1036.4216320002479,-1184.2016590153771
-166.9891034106555,-1364.252687360829,-309.15516411697604,-2104.0084711369304
-187.41235335570582,-2039.4459840466377,-977.2700489162906,-1410.684235751678
-119.20933961125866,-2258.62726927546,-32.26697258975696,-335.3504323479872
-60.20037481597916,-328.9336278695677,-240.12821668073536,-768.1891356141865
-53.525822457312415,-1324.8817397985467,-723.4543669335553,-3654.49460767582
-716.532170790023,-3650.3073067490395,-37.647667018028585,-327.14138022318235
-34.425279356901456,-792.1446211557939,-31.893538319404712,-259.1341258651656
-45.3090108176375,-1453.342436478505,-14.059859084883783,-858.5247203828895
-101.95365087565756,-1116.5180593294206,-29.333410570195667,-304.0462433604684
-22.251922363274332,-309.5329172668526,-222.4204291664164,-1803.5659599937399
-101.04056136719282,-1841.5686915624947,-1716.5840205358768,-5371.832483370373
-446.1138992645929,-4807.780876126032,-575.1518830964028,-4971.793429403598
-578.9451182440612,-4978.794139568439,-1023.8110306404753,-1387.4438521720247
-17.07170235989736,-790.739668489712,-112.10275866775783,-1898.0367066642734
-145.4803369755955,-1821.1598607783105,-791.313639845961,-14100.406819138414
-758.5760523170964,-3500.0385717063414,-498.7567745453666,-4835.933899282758
-523.0369852151457,-4794.12536830048,-716.1570630266883,-4753.875407676437
-714.0085048407354,-4758.006631878015,-649.6182611145739,-1095.7661993346449
-38.34332731425968,-878.0264846974591,-98.29707733494183,-2302.7632253994334
-98.20404799649549,-14938.835991066004,-331.93514342968376,-2100.011267703129
-329.989971702066,-2097.4583925557463,-479.10902638910557,-10378.357648415582
-283.46058093162986,-1683.48131359962,-510.7693625115402,-4639.774338660334
-535.160405048411,-4591.991206279714,-661.6192258254132,-4179.666906987087
-654.6836461930598,-4182.023629197565,-587.2109473749673,-1220.4391991094076
-41.05991735916797,-802.4158822013788,-167.50293809638333,-2259.20598524346
-160.9204942802118,-4523.901038922913,-421.0838108094551,-2200.43449973742
-421.6871418088981,-2200.5167156129764,-224.16529568067835,-3185.642382541978
-549.9891102259106,-4214.263819461589,-657.5579702351818,-3301.164808085131
-649.9395609698702,-3303.0085591473176,-321.51015610155946,-1644.5325685078155
-40.6918002092732,-521.2829007184611,-349.8071379516782,-1900.8568635131658
-602.5874687690939,-1505.522150371531,-301.14883631182784,-2465.0290201334847
-131.81717660385448,-2163.8166734938018,-552.1359802684299,-1231.1755431690701
-665.1299962140042,-2257.6592493914645,-364.1854985327989,-2622.407030764076
-656.3667430629824,-2945.8701954135804,-760.14138322385,-2989.2341050574
-755.0975730779371,-2989.6869728205006,-704.2262246470036,-2076.78738619284
-7.061322924790375,-906.1775229004049,-63.938649314817894,-2581.076304298463
-79.00057100078764,-860.9112866041928,-419.20914281941714,-2002.596826418864
-704.2483264390677,-750.9595593031198,-130.62199096818074,-472.4957916245927
-293.26671943547433,-1328.5452922832756,-514.6518220043473,-1577.1986418628403
-782.2521185048977,-3546.531328760727,-1379.332722575582,-2464.4034834791055
-42.572912856668154,-3402.8506711277073,-437.8635814866452,-1267.0193530836673
-16.123607960354025,-2695.462833079685,-101.57995303476878,-2771.737551848044
-1136.238989566079,-3618.291772152671,-82.92421294516146,-685.876446234526
-321.4043312227525,-1409.8347434842788,-494.85541327915325,-1518.1403752950655
-104.96509797495945,-2431.6653036363687,-1007.186836731114,-3532.9696574095115
-43.56740560259493,-1073.564949133733,-2.0172176125361148,-2979.475702309339
-183.46070011763024,-360.4467705854948,-171.1417738650448,-2901.07184918183
-983.9465167115122,-3910.989274304113,-335.5438995048797,-639.9830780341829
-281.60314215943544,-828.9332958288459,-478.13009735608284,-1892.3199758861047
-383.40078650870913,-3788.601166616291,-1062.9036005721255,-3561.7472783341245
-192.1781577093276,-543.0799294488755,-248.01999341717874,-2217.308192617977
-1017.9211509782945,-4053.4232093732676,-318.59017572158757,-820.9609107041937
-282.2153386168749,-1425.1134882874221,-756.7482607884544,-2558.6361996607643
-1766.2575843821874,-4226.917098235001,-51.44201790701845,-5010.814085608607
-958.7504878712424,-4075.906616620945,-1030.063497257777,-3680.7800086015977
-166.26766424378548,-722.653829286488,-351.91059265213744,-1716.4759429923938
-1267.9153315079539,-8994.607373570172,-645.6184889385952,-2566.4795335223425
-770.9598917991082,-2286.8671345680796,-1400.2137269202224,-3509.4688902672774
-1711.379778125116,-3802.1691720701965,-48.19667230770938,-4633.982526911041
-99.09463749563842,-3140.2264608319983,-1316.7978801004779,-3987.7633991963976
-69.4188159813636,-393.5567699561364,-93.10864122779685,-441.45607129661715
-90.94539919048952,-436.8878832802136,-607.9814407759534,-9526.525883442797
-144.35773031976032,-2042.3181730005524,-704.9489241735967,-2504.712391744372
-767.5541162385271,-2519.2118749724104,-1082.2272859835107,-3025.374642727427
-1141.7572720141643,-3036.043753376461,-46.511768337605645,-4156.872325900676
-139.90433225040556,-2817.0838269292817,-164.19453825675743,-346.7425344971488
-91.12612151658871,-2770.5090484663215,-1321.5607908944128,-3426.3198243399625
-1258.3130127681818,-2266.5865233646305,-70.08006918092678,-3622.788216951886
-604.1030055195497,-2111.149557957013,-742.633702251771,-3887.8634901310415
-742.4207639585629,-3884.926892291437,-180.41843273793484,-4819.340722535502
-1404.5978280792488,-3717.6709707488753,-1265.9186896484125,-2817.734508593775
-4.7331435680243885,-1552.8435471058037,-355.97521646815676,-849.6033968130932
-382.10178333918566,-2061.4312366803456,-1417.8500633621707,-11141.50833507533
-1417.8053792578148,-11136.429239882811,-220.61389840045058,-4830.5180596073615
-37.43978897222968,-873.5518492113639,-312.2330318656477,-7895.9249271187255
-1370.0406813717793,-3681.79037331572,-1222.3098873035783,-3074.428760157359
-4.7630460998741455,-1333.547287152079,-244.04568329828237,-730.732240285702
-363.12101429509244,-2062.752978624829,-972.2080817655115,-12978.004808859489
-975.2249669817174,-12987.114388487033,-199.04399950444622,-4647.75244824946
-21.83743907974622,-1128.6253599925194,-210.57460061754773,-3659.8267665699527
-1336.9604873686158,-3714.4906845063842,-1205.948896883351,-3159.4906783119613
-16.000981622636232,-1101.8274180355668,-92.42662971988426,-604.8604186199595
-328.4473302797014,-2038.4921228452984,-222.23411505697186,-6297.779190607091
-221.982455921152,-6304.1448634147855,-187.9371329444998,-4719.971802602375
-8.891486449410763,-853.9638907478549,-0.6429307624002831,-3328.3127577141627
-15.087838333208765,-3330.16380961601,-364.09565908239176,-1188.3008863277646
-1277.9731197040574,-3763.9143314678176,-1170.723916257336,-2949.6780612817265
-263.7300669986114,-1919.7851307552949,-742.0803236089146,-3360.314146605929
-739.5566345512789,-3357.0246032416894,-152.47505160363653,-4809.3530733963635
-14.827715268762404,-2485.031903871862,-671.0456185046168,-2260.064916163352
-1177.3119835965895,-3747.2553992159105,-1115.7716968373534,-2670.7890941782716
-29.486506971501967,-1005.3489422472481,-200.4234885500396,-13223.855320043709
-1113.80303101943,-12847.40302366807,-36.05089146605667,-263.8130955029375
-34.39703298431505,-260.7818839468373,-185.1570360817359,-2980.507392629202
-28.474054873978332,-592.6306967129357,-158.0400575563549,-1775.179821594036
-182.18129045440583,-1788.623763256532,-1304.575736107664,-3722.9744347907736
-185.06283656273695,-811.3768301853099,-120.76161958518878,-416.29160307106116
-220.30004579689347,-2049.657626322247,-873.1530216477809,-3057.4402400709696
-896.649103585802,-2160.510076101698,-133.59826316224553,-1361.0641819061138
-20.53315038230005,-1039.1775277182858,-117.97994990908751,-1563.7044678155219
-151.79497223269482,-1578.5088912926956,-1183.3457074668931,-4388.061030814357
-101.3259833708853,-1429.5858208283337,-885.0348210485108,-4108.815886959302
-904.7810080464078,-4098.962949473123,-309.1367053279737,-3832.038831781401
-317.3857741056811,-2459.1588425935374,-354.3908780138438,-1143.4635531385
-11.622534250171611,-3072.125207449047,-440.0813890568792,-1384.175202739996
-437.0567138154022,-1379.4021484892853,-633.7286907426678,-3709.81171453077
-18.98764179517366,-5471.983915822014,-169.02949084930242,-4605.353199580385
-167.89835395043792,-4568.795493705812,-4.703002274073924,-673.5875326990706
-42.12062326872365,-695.7317479470967,-388.87877124545753,-1964.167737543605
-415.107815923885,-1964.8905971620527,-265.2030790242279,-2652.1065523234283
-278.1413644646382,-4073.826805701378,-738.4423953173371,-3092.600329292038
-760.1036165465005,-3101.3097135316248,-578.4487494299233,-4960.602764241952
-616.649288990448,-2175.2009917712708,-378.72503692129885,-4457.501159367764
-211.860167385481,-908.8345347629565,-1238.7110889555524,-3508.040742099135
-319.6228847171891,-1412.9233494136702,-341.1747174097486,-2149.1624713109545
-943.3846138512349,-3115.7466117347026,-709.438114324364,-1971.0437582342297
-184.80489288053604,-2048.525429385089,-804.4776734536271,-2029.9660521323106
-810.2207159850045,-2025.300402179058,-588.4191090532386,-5839.052204423324
-196.71905177416318,-675.9613834065009,-359.11569900463735,-1183.0791862492688
-118.78285932069485,-1009.6076436089927,-0.32834960750551545,-8019.2295117206195
-20.52602104090556,-1130.0766019449345,-392.7772255222635,-1166.005611391799
-391.47893226263807,-1165.641734241268,-664.8026685640998,-11955.9444017484
-913.7575728291158,-8217.49755412401,-676.9636048266643,-4734.710650544429
-404.224231127605,-4109.662182446614,-1686.734042263879,-5002.076992892371
-1688.5189542863254,-5000.25423907305,-646.838666815239,-2129.5462208800736
-12.444684195074728,-1006.8450802092221,-1355.5753089722293,-5460.071541613708
-1388.6707413983468,-5488.782139461028,-1010.0475230937327,-4480.359947609392
-1100.4692690057273,-12132.558074744273,-302.70028337191775,-1355.3038670187073
-1.5562007070569734,-454.81826523532584,-117.55209625116731,-2113.513394471489
-512.3290748476995,-2605.0792503476127,-521.1155897962033,-1951.3253281725467
-457.0445186806255,-3029.224371700234,-227.2289912502456,-1031.7223942478013
-12.86672383588882,-1335.8857175703613,-509.56522145173767,-5441.944727278731
-542.3302457980099,-5450.778152639491,-229.0990998870168,-817.4333708161083
-263.11396128934143,-798.2886571188617,-235.91912645407803,-712.3878193467033
-25.275389867917397,-387.3186042727076,-154.8209788555362,-5154.3651631122375
-143.94434494630605,-437.6018586669752,-166.66061943094797,-265.8684790797942
-24.150131588354995,-691.5736080356685,-51.065183262093,-1339.113039394157
-472.40439644114576,-8895.39223441823,-2209.7617079775155,-18784.729014678735
-781.607611877409,-21512.437309997593,-690.159758106186,-3320.9688429680327
-701.259617694358,-3315.2008925595483,-850.03897210642,-5683.386076721705
-129.8934757875868,-5248.416796429209,-313.0168692275586,-1171.6792977646287
-4400.5179113679005,-9022.81558472585,-2826.0670518199186,-16444.57699114883
-505.42253011827506,-10813.054764803599,-366.88830210307606,-3181.448367818799
-320.6461944642306,-11330.645095818973,-333.8165444063801,-1361.6003562283854
-2841.5153100729367,-6626.369211411438,-323.78939089742744,-4005.3544079306976
-203.57538542389966,-6726.480034497976,-100.16228765930828,-2549.823369078973
-119.85956539890094,-2544.5197070620366,-84.58989456769709,-2178.601359094412
-668.2399726494614,-14690.064226569288,-1423.6687605576262,-7537.200135926748
-96.86803226347037,-886.840082360553,-137.02027528963663,-4665.4697454623165
-865.9906394104664,-9973.898520745784,-193.77279076022114,-8452.952551036655
-260.56552652722917,-2624.0328011094894,-406.4080145978826,-1250.8885857439143
-3832.8733432119116,-17651.99091460059,-2.5814862888601056,-18242.837459023638
-73.5519024456471,-1236.931099263337,-67.32340983756774,-762.0664140760065
-98.28490947949467,-769.7303721977514,-2722.518396934437,-10244.074376503064
-2815.6677049330583,-6436.434834129442,-716.0208029173191,-8748.345774231118
-778.7087967880598,-3549.4090010635027,-426.3626436724803,-2086.551998661504
-32.14098840486531,-3317.616763059978,-211.24408364978208,-5650.820369475218
-3126.508371704621,-11661.57854235788,-3278.34152980663,-21709.575462380868
-3262.6121480199945,-21683.381992605006,-2067.632661257883,-5951.804838742117
-163.06425709121504,-1265.8979926646443,-5641.2166652842425,-29763.305795653254
